id,Usage,prediction_list
2008_003056.jpg,Private,"[['person', 1.0, 1, 78, 151, 375]]"
2008_003062.jpg,Public,"[['person', 1.0, 200, 60, 441, 334], ['person', 1.0, 1, 80, 218, 334], ['boat', 1.0, 1, 1, 500, 334]]"
2008_003072.jpg,Public,"[['bicycle', 1.0, 178, 230, 199, 257], ['bicycle', 1.0, 196, 186, 204, 204], ['person', 1.0, 175, 212, 197, 242], ['person', 1.0, 197, 178, 204, 191]]"
2008_003076.jpg,Public,"[['person', 1.0, 1, 137, 153, 375], ['person', 1.0, 311, 63, 481, 375], ['bottle', 1.0, 314, 164, 350, 238], ['bottle', 1.0, 411, 1, 435, 53], ['bottle', 1.0, 370, 3, 389, 51], ['bottle', 1.0, 385, 8, 413, 54]]"
2008_003090.jpg,Public,"[['person', 1.0, 131, 81, 344, 490], ['person', 1.0, 183, 14, 388, 407]]"
2008_003095.jpg,Public,"[['person', 1.0, 166, 69, 332, 328]]"
2008_003104.jpg,Public,"[['cat', 1.0, 84, 9, 356, 500]]"
2008_003105.jpg,Private,"[['train', 1.0, 76, 94, 456, 311]]"
2008_003132.jpg,Private,"[['car', 1.0, 225, 91, 431, 260], ['person', 1.0, 220, 99, 270, 284], ['person', 1.0, 115, 125, 156, 264], ['person', 1.0, 44, 140, 99, 341]]"
2008_003136.jpg,Public,"[['person', 1.0, 1, 23, 71, 193], ['person', 1.0, 111, 52, 397, 374], ['diningtable', 1.0, 1, 245, 400, 500], ['chair', 1.0, 172, 68, 226, 181]]"
2008_003141.jpg,Private,"[['car', 1.0, 1, 193, 148, 331], ['bus', 1.0, 100, 32, 438, 314], ['person', 1.0, 437, 206, 467, 289], ['person', 1.0, 468, 210, 483, 256], ['person', 1.0, 481, 209, 499, 256]]"
2008_003144.jpg,Private,"[['person', 1.0, 42, 249, 99, 375], ['person', 1.0, 313, 242, 354, 370], ['person', 1.0, 347, 247, 373, 356], ['person', 1.0, 123, 235, 173, 375], ['person', 1.0, 122, 246, 147, 328], ['person', 1.0, 282, 249, 307, 323], ['person', 1.0, 367, 256, 384, 327], ['pottedplant', 1.0, 226, 262, 301, 285]]"
2008_003152.jpg,Private,"[['motorbike', 1.0, 23, 92, 368, 349], ['person', 1.0, 254, 30, 433, 362]]"
2008_003167.jpg,Private,"[['cat', 1.0, 141, 1, 463, 232]]"
2008_003170.jpg,Public,"[['bird', 1.0, 79, 19, 457, 321]]"
2008_003178.jpg,Public,"[['chair', 1.0, 119, 84, 381, 375], ['chair', 1.0, 224, 146, 341, 314], ['chair', 1.0, 252, 165, 305, 282], ['chair', 1.0, 322, 174, 389, 270], ['chair', 1.0, 441, 167, 500, 287], ['chair', 1.0, 88, 127, 244, 348]]"
2008_003181.jpg,Public,"[['person', 1.0, 31, 32, 315, 421], ['person', 1.0, 202, 74, 500, 421], ['sofa', 1.0, 252, 94, 500, 346], ['person', 1.0, 249, 1, 500, 170]]"
2008_003186.jpg,Private,"[['person', 1.0, 116, 92, 311, 278], ['person', 1.0, 250, 83, 500, 316], ['bottle', 1.0, 114, 150, 155, 293]]"
2008_003187.jpg,Private,"[['boat', 1.0, 184, 91, 280, 223], ['boat', 1.0, 41, 173, 59, 211]]"
2008_003189.jpg,Public,"[['aeroplane', 1.0, 3, 85, 474, 291], ['aeroplane', 1.0, 475, 116, 500, 149]]"
2008_003205.jpg,Private,"[['bicycle', 1.0, 109, 151, 356, 314], ['car', 1.0, 127, 53, 161, 81], ['person', 1.0, 192, 19, 330, 340]]"
2008_003211.jpg,Public,"[['bird', 1.0, 47, 63, 351, 421]]"
2008_003220.jpg,Public,"[['person', 1.0, 129, 196, 270, 485]]"
2008_003222.jpg,Public,"[['bird', 1.0, 181, 79, 422, 356]]"
2008_003232.jpg,Private,"[['bird', 1.0, 199, 94, 467, 408]]"
2008_003238.jpg,Public,"[['dog', 1.0, 62, 104, 375, 449], ['person', 1.0, 1, 155, 156, 500]]"
2008_003239.jpg,Public,"[['cat', 1.0, 47, 190, 116, 353], ['cat', 1.0, 99, 197, 159, 353]]"
2008_003245.jpg,Private,"[['person', 1.0, 16, 173, 307, 375], ['person', 1.0, 180, 14, 396, 370], ['chair', 1.0, 1, 140, 336, 375], ['chair', 1.0, 142, 77, 394, 335], ['chair', 1.0, 360, 41, 500, 157], ['diningtable', 1.0, 360, 116, 500, 351], ['person', 1.0, 400, 1, 500, 141]]"
2008_003263.jpg,Private,"[['train', 1.0, 113, 96, 406, 272], ['train', 1.0, 1, 72, 173, 254], ['person', 1.0, 487, 183, 496, 211], ['person', 1.0, 267, 136, 300, 162]]"
2008_003278.jpg,Private,"[['person', 1.0, 46, 110, 67, 150], ['person', 1.0, 1, 79, 46, 375], ['person', 1.0, 385, 157, 500, 375], ['person', 1.0, 183, 42, 305, 375], ['person', 1.0, 274, 69, 380, 375], ['person', 1.0, 36, 49, 200, 375], ['person', 1.0, 371, 174, 429, 260], ['diningtable', 1.0, 365, 154, 500, 230]]"
2008_003286.jpg,Public,"[['person', 1.0, 1, 118, 500, 375], ['dog', 1.0, 238, 167, 493, 305], ['sofa', 1.0, 1, 1, 195, 265], ['sofa', 1.0, 274, 1, 500, 356]]"
2008_003291.jpg,Public,"[['bird', 1.0, 65, 78, 394, 417]]"
2008_003295.jpg,Public,"[['person', 1.0, 110, 145, 411, 374]]"
2008_003300.jpg,Public,"[['car', 1.0, 1, 1, 500, 456]]"
2008_003305.jpg,Private,"[['person', 1.0, 80, 34, 299, 375], ['person', 1.0, 230, 90, 447, 375]]"
2008_003316.jpg,Private,"[['horse', 1.0, 57, 61, 331, 500], ['horse', 1.0, 1, 69, 154, 500], ['person', 1.0, 203, 100, 292, 213], ['person', 1.0, 338, 160, 375, 222]]"
2008_003320.jpg,Private,"[['motorbike', 1.0, 80, 147, 393, 347], ['person', 1.0, 177, 60, 296, 296], ['person', 1.0, 448, 117, 483, 168], ['pottedplant', 1.0, 426, 162, 500, 276], ['pottedplant', 1.0, 79, 155, 143, 274]]"
2008_003326.jpg,Private,"[['horse', 1.0, 1, 1, 307, 453]]"
2008_003330.jpg,Private,"[['person', 1.0, 1, 71, 270, 360]]"
2008_003331.jpg,Private,"[['dog', 1.0, 84, 206, 266, 304]]"
2008_003333.jpg,Private,"[['car', 1.0, 290, 79, 400, 174], ['motorbike', 1.0, 115, 141, 310, 271], ['person', 1.0, 204, 67, 292, 235]]"
2008_003334.jpg,Private,"[['person', 1.0, 100, 56, 189, 212], ['motorbike', 1.0, 84, 131, 234, 251]]"
2008_003336.jpg,Public,"[['person', 1.0, 105, 248, 258, 375], ['person', 1.0, 1, 200, 137, 375]]"
2008_003343.jpg,Public,"[['cat', 1.0, 60, 1, 500, 322]]"
2008_003344.jpg,Private,"[['horse', 1.0, 211, 80, 444, 361], ['person', 1.0, 244, 20, 362, 276], ['person', 1.0, 34, 70, 188, 457]]"
2008_003350.jpg,Private,"[['car', 1.0, 160, 133, 200, 163], ['car', 1.0, 62, 138, 88, 153], ['car', 1.0, 144, 137, 158, 147], ['person', 1.0, 222, 133, 236, 170], ['person', 1.0, 244, 131, 255, 160], ['person', 1.0, 234, 132, 244, 159], ['person', 1.0, 256, 134, 265, 150]]"
2008_003351.jpg,Private,"[['bicycle', 1.0, 421, 105, 500, 205], ['chair', 1.0, 474, 176, 500, 252], ['chair', 1.0, 371, 139, 456, 241], ['bicycle', 1.0, 307, 117, 361, 233], ['person', 1.0, 276, 32, 336, 226]]"
2008_003359.jpg,Private,"[['person', 1.0, 112, 97, 260, 375]]"
2008_003361.jpg,Public,"[['person', 1.0, 83, 100, 226, 375], ['person', 1.0, 275, 70, 486, 375]]"
2008_003379.jpg,Public,"[['horse', 1.0, 83, 87, 325, 287], ['person', 1.0, 189, 32, 264, 187]]"
2008_003384.jpg,Public,"[['person', 1.0, 42, 37, 314, 500]]"
2008_003402.jpg,Public,"[['boat', 1.0, 92, 180, 200, 228], ['person', 1.0, 118, 163, 182, 198]]"
2008_003405.jpg,Private,"[['car', 1.0, 143, 103, 189, 118], ['car', 1.0, 196, 102, 244, 116], ['car', 1.0, 260, 102, 306, 117], ['car', 1.0, 306, 102, 340, 115], ['car', 1.0, 325, 103, 450, 147], ['person', 1.0, 1, 105, 96, 292]]"
2008_003407.jpg,Public,"[['person', 1.0, 1, 107, 105, 282], ['chair', 1.0, 9, 182, 90, 288], ['person', 1.0, 102, 129, 149, 188], ['person', 1.0, 142, 73, 217, 293], ['person', 1.0, 321, 173, 409, 293], ['person', 1.0, 354, 174, 409, 237], ['person', 1.0, 422, 171, 500, 249], ['chair', 1.0, 419, 243, 500, 293], ['chair', 1.0, 313, 221, 366, 292], ['person', 1.0, 232, 141, 294, 293], ['person', 1.0, 216, 149, 244, 209]]"
2008_003424.jpg,Public,"[['person', 1.0, 329, 3, 493, 333], ['person', 1.0, 448, 1, 500, 131], ['person', 1.0, 183, 43, 354, 333]]"
2008_003432.jpg,Public,"[['person', 1.0, 288, 71, 492, 301], ['chair', 1.0, 286, 185, 469, 358], ['tvmonitor', 1.0, 44, 100, 141, 189], ['tvmonitor', 1.0, 146, 91, 234, 175], ['tvmonitor', 1.0, 221, 84, 308, 171], ['tvmonitor', 1.0, 306, 85, 391, 164], ['tvmonitor', 1.0, 198, 38, 279, 93]]"
2008_003433.jpg,Private,"[['person', 1.0, 292, 144, 388, 301]]"
2008_003439.jpg,Private,"[['bird', 1.0, 149, 52, 277, 343]]"
2008_003442.jpg,Public,"[['person', 1.0, 74, 142, 142, 380], ['person', 1.0, 142, 162, 218, 355], ['chair', 1.0, 101, 277, 173, 356]]"
2008_003443.jpg,Private,"[['dog', 1.0, 1, 43, 500, 333]]"
2008_003451.jpg,Public,"[['motorbike', 1.0, 152, 195, 390, 386], ['person', 1.0, 224, 70, 378, 375]]"
2008_003453.jpg,Private,"[['person', 1.0, 1, 1, 435, 375]]"
2008_003466.jpg,Private,"[['tvmonitor', 1.0, 128, 73, 357, 287], ['pottedplant', 1.0, 448, 1, 500, 262]]"
2008_003483.jpg,Public,"[['person', 1.0, 304, 118, 483, 500]]"
2008_003492.jpg,Public,"[['person', 1.0, 99, 9, 346, 500]]"
2008_003499.jpg,Private,"[['cat', 1.0, 97, 31, 486, 363]]"
2008_003514.jpg,Public,"[['person', 1.0, 62, 106, 115, 181], ['person', 1.0, 65, 117, 205, 359], ['person', 1.0, 192, 138, 278, 375], ['person', 1.0, 230, 121, 287, 361], ['person', 1.0, 231, 43, 352, 241], ['person', 1.0, 342, 64, 403, 256], ['bottle', 1.0, 257, 166, 278, 195], ['bottle', 1.0, 264, 173, 285, 201]]"
2008_003526.jpg,Private,"[['person', 1.0, 414, 144, 437, 174], ['person', 1.0, 438, 134, 472, 178], ['person', 1.0, 410, 269, 433, 334], ['person', 1.0, 433, 277, 453, 342], ['person', 1.0, 63, 72, 239, 375], ['person', 1.0, 202, 55, 368, 375]]"
2008_003542.jpg,Public,"[['person', 1.0, 51, 73, 309, 500]]"
2008_003546.jpg,Private,"[['person', 1.0, 37, 65, 196, 375], ['person', 1.0, 187, 92, 294, 296], ['person', 1.0, 299, 60, 414, 267]]"
2008_003547.jpg,Public,"[['chair', 1.0, 1, 227, 116, 459], ['pottedplant', 1.0, 121, 1, 325, 110]]"
2008_003552.jpg,Public,"[['person', 1.0, 222, 132, 290, 239]]"
2008_003557.jpg,Private,"[['cat', 1.0, 116, 55, 381, 360], ['cat', 1.0, 96, 71, 276, 185]]"
2008_003572.jpg,Private,"[['dog', 1.0, 162, 92, 307, 212], ['chair', 1.0, 201, 30, 263, 90], ['chair', 1.0, 320, 35, 381, 96]]"
2008_003576.jpg,Private,"[['dog', 1.0, 183, 63, 404, 320]]"
2008_003580.jpg,Private,"[['bird', 1.0, 181, 37, 361, 375], ['bird', 1.0, 338, 24, 442, 59], ['bird', 1.0, 32, 199, 191, 356], ['bird', 1.0, 1, 288, 50, 358], ['bird', 1.0, 164, 125, 183, 149], ['bird', 1.0, 302, 89, 332, 107]]"
2008_003591.jpg,Private,"[['bottle', 1.0, 346, 1, 478, 290]]"
2008_003592.jpg,Private,"[['person', 1.0, 1, 5, 483, 315]]"
2008_003593.jpg,Public,"[['person', 1.0, 66, 95, 320, 500]]"
2008_003598.jpg,Private,"[['person', 1.0, 4, 32, 272, 183]]"
2008_003604.jpg,Public,"[['person', 1.0, 100, 101, 180, 326]]"
2008_003607.jpg,Public,"[['sofa', 1.0, 6, 186, 481, 375], ['dog', 1.0, 305, 242, 459, 375], ['dog', 1.0, 56, 232, 194, 308], ['cat', 1.0, 163, 272, 275, 325]]"
2008_003609.jpg,Private,"[['person', 1.0, 328, 132, 500, 363], ['person', 1.0, 66, 112, 342, 344], ['person', 1.0, 1, 131, 186, 293], ['tvmonitor', 1.0, 255, 15, 409, 139]]"
2008_003618.jpg,Private,"[['motorbike', 1.0, 333, 188, 500, 375], ['motorbike', 1.0, 159, 151, 334, 260]]"
2008_003624.jpg,Private,"[['cat', 1.0, 36, 96, 467, 355]]"
2008_003636.jpg,Private,"[['pottedplant', 1.0, 1, 1, 375, 500]]"
2008_003638.jpg,Public,"[['person', 1.0, 75, 103, 273, 500]]"
2008_003647.jpg,Private,"[['car', 1.0, 1, 1, 500, 375]]"
2008_003671.jpg,Public,"[['person', 1.0, 73, 110, 284, 500]]"
2008_003673.jpg,Private,"[['aeroplane', 1.0, 27, 64, 497, 197], ['bus', 1.0, 283, 186, 355, 216], ['car', 1.0, 20, 274, 114, 325], ['car', 1.0, 244, 214, 272, 241], ['aeroplane', 1.0, 407, 150, 500, 169]]"
2008_003676.jpg,Public,"[['pottedplant', 1.0, 282, 40, 382, 117], ['person', 1.0, 246, 154, 347, 375], ['person', 1.0, 164, 120, 261, 375], ['pottedplant', 1.0, 16, 249, 84, 328], ['pottedplant', 1.0, 389, 151, 469, 283]]"
2008_003680.jpg,Public,"[['car', 1.0, 69, 212, 260, 267], ['car', 1.0, 205, 181, 282, 223], ['car', 1.0, 177, 185, 256, 215], ['car', 1.0, 97, 232, 293, 288], ['car', 1.0, 157, 217, 260, 252], ['car', 1.0, 115, 189, 240, 226], ['car', 1.0, 186, 192, 257, 224], ['car', 1.0, 362, 179, 387, 205], ['car', 1.0, 381, 176, 442, 207], ['car', 1.0, 445, 181, 500, 212], ['car', 1.0, 468, 191, 500, 222], ['car', 1.0, 195, 164, 228, 181], ['car', 1.0, 409, 183, 447, 214], ['car', 1.0, 82, 252, 288, 322]]"
2008_003683.jpg,Public,"[['bird', 1.0, 215, 133, 314, 352]]"
2008_003684.jpg,Private,"[['person', 1.0, 318, 183, 426, 375], ['person', 1.0, 263, 194, 335, 375], ['person', 1.0, 327, 190, 368, 248], ['person', 1.0, 291, 129, 366, 194], ['person', 1.0, 229, 95, 302, 237], ['person', 1.0, 208, 168, 274, 317], ['person', 1.0, 153, 186, 233, 320], ['person', 1.0, 58, 171, 137, 320], ['person', 1.0, 105, 165, 156, 306], ['person', 1.0, 138, 171, 184, 251], ['person', 1.0, 3, 167, 70, 360], ['person', 1.0, 1, 167, 32, 357], ['person', 1.0, 71, 152, 85, 166], ['person', 1.0, 141, 148, 177, 175]]"
2008_003694.jpg,Private,"[['bird', 1.0, 284, 144, 396, 225], ['bird', 1.0, 66, 219, 211, 355], ['bird', 1.0, 251, 328, 306, 357]]"
2008_003704.jpg,Private,"[['cat', 1.0, 1, 1, 500, 400]]"
2008_003709.jpg,Public,"[['sofa', 1.0, 156, 146, 316, 243], ['sofa', 1.0, 292, 188, 499, 333]]"
2008_003713.jpg,Private,"[['bicycle', 1.0, 14, 1, 444, 371]]"
2008_003718.jpg,Private,"[['dog', 1.0, 147, 9, 326, 375]]"
2008_003721.jpg,Public,"[['person', 1.0, 195, 90, 362, 500], ['person', 1.0, 62, 1, 251, 500]]"
2008_003722.jpg,Private,"[['bottle', 1.0, 232, 151, 299, 287], ['bottle', 1.0, 80, 203, 146, 343], ['person', 1.0, 63, 107, 298, 500]]"
2008_003737.jpg,Private,"[['train', 1.0, 44, 151, 110, 192]]"
2008_003753.jpg,Private,"[['tvmonitor', 1.0, 322, 186, 376, 236], ['chair', 1.0, 248, 225, 349, 375], ['chair', 1.0, 1, 281, 77, 375], ['chair', 1.0, 102, 224, 160, 375], ['chair', 1.0, 164, 215, 238, 329], ['chair', 1.0, 150, 213, 193, 320], ['diningtable', 1.0, 1, 250, 190, 375]]"
2008_003754.jpg,Private,"[['person', 1.0, 129, 36, 364, 288]]"
2008_003755.jpg,Private,"[['car', 1.0, 39, 121, 294, 367], ['person', 1.0, 321, 16, 454, 375], ['person', 1.0, 250, 51, 389, 375], ['dog', 1.0, 238, 166, 320, 279]]"
2008_003756.jpg,Public,"[['person', 1.0, 73, 105, 148, 360], ['person', 1.0, 146, 122, 206, 344], ['person', 1.0, 218, 160, 274, 330], ['person', 1.0, 359, 83, 419, 326], ['person', 1.0, 194, 108, 250, 329], ['person', 1.0, 298, 81, 370, 310]]"
2008_003766.jpg,Private,"[['person', 1.0, 32, 127, 232, 500]]"
2008_003772.jpg,Private,"[['cat', 1.0, 102, 88, 290, 375], ['cat', 1.0, 223, 105, 417, 357]]"
2008_003777.jpg,Public,"[['bus', 1.0, 140, 1, 432, 288], ['bus', 1.0, 80, 112, 142, 223], ['bus', 1.0, 65, 153, 90, 193], ['bus', 1.0, 56, 161, 63, 184], ['bus', 1.0, 48, 165, 57, 182]]"
2008_003782.jpg,Private,"[['horse', 1.0, 82, 143, 389, 349]]"
2008_003789.jpg,Public,"[['bird', 1.0, 86, 45, 288, 431], ['bird', 1.0, 60, 208, 220, 470]]"
2008_003793.jpg,Private,"[['person', 1.0, 312, 194, 500, 371], ['person', 1.0, 226, 182, 362, 371], ['person', 1.0, 153, 168, 308, 371]]"
2008_003799.jpg,Public,"[['dog', 1.0, 148, 106, 389, 300]]"
2008_003800.jpg,Private,"[['horse', 1.0, 66, 133, 233, 295], ['person', 1.0, 187, 88, 500, 375]]"
2008_003801.jpg,Private,"[['person', 1.0, 1, 1, 238, 375], ['dog', 1.0, 181, 104, 445, 375], ['dog', 1.0, 208, 1, 360, 129]]"
2008_003805.jpg,Public,"[['person', 1.0, 241, 9, 434, 374], ['person', 1.0, 1, 222, 186, 389], ['horse', 1.0, 108, 114, 494, 389]]"
2008_003812.jpg,Public,"[['bicycle', 1.0, 111, 1, 375, 500]]"
2008_003813.jpg,Public,"[['person', 1.0, 211, 54, 395, 211], ['car', 1.0, 1, 168, 500, 336], ['person', 1.0, 259, 99, 375, 336]]"
2008_003820.jpg,Private,"[['motorbike', 1.0, 1, 86, 424, 360], ['person', 1.0, 57, 1, 214, 360]]"
2008_003825.jpg,Public,"[['tvmonitor', 1.0, 1, 345, 269, 417], ['person', 1.0, 23, 60, 184, 314], ['person', 1.0, 172, 297, 241, 351], ['person', 1.0, 272, 12, 404, 416], ['person', 1.0, 350, 24, 422, 414], ['person', 1.0, 371, 1, 500, 416], ['person', 1.0, 81, 360, 148, 417]]"
2008_003826.jpg,Private,"[['train', 1.0, 67, 166, 209, 271], ['train', 1.0, 213, 134, 406, 268]]"
2008_003827.jpg,Private,"[['motorbike', 1.0, 20, 61, 473, 299]]"
2008_003829.jpg,Private,"[['car', 1.0, 1, 108, 54, 143], ['person', 1.0, 1, 107, 16, 165], ['person', 1.0, 21, 105, 44, 164], ['car', 1.0, 489, 106, 500, 142]]"
2008_003835.jpg,Private,"[['car', 1.0, 227, 408, 295, 442], ['car', 1.0, 311, 410, 373, 432], ['car', 1.0, 43, 409, 59, 429], ['car', 1.0, 59, 415, 72, 423]]"
2008_003838.jpg,Private,"[['dog', 1.0, 206, 100, 312, 295], ['chair', 1.0, 65, 11, 500, 342], ['chair', 1.0, 382, 13, 500, 186], ['pottedplant', 1.0, 1, 1, 120, 162]]"
2008_003840.jpg,Private,"[['boat', 1.0, 386, 151, 407, 179], ['boat', 1.0, 331, 146, 348, 173], ['boat', 1.0, 278, 156, 298, 175], ['boat', 1.0, 6, 166, 63, 190], ['boat', 1.0, 101, 161, 142, 177], ['boat', 1.0, 1, 1, 413, 375], ['person', 1.0, 327, 288, 350, 375], ['person', 1.0, 282, 294, 311, 369], ['person', 1.0, 416, 347, 447, 375], ['person', 1.0, 390, 341, 410, 375], ['person', 1.0, 368, 342, 384, 375]]"
2008_003844.jpg,Public,"[['motorbike', 1.0, 269, 108, 345, 197], ['car', 1.0, 437, 102, 500, 196], ['car', 1.0, 114, 107, 288, 190], ['car', 1.0, 13, 120, 173, 189], ['car', 1.0, 331, 119, 385, 155], ['car', 1.0, 1, 134, 43, 154], ['person', 1.0, 95, 138, 245, 299]]"
2008_003846.jpg,Private,"[['car', 1.0, 17, 86, 477, 292]]"
2008_003856.jpg,Public,"[['person', 1.0, 96, 125, 340, 375], ['aeroplane', 1.0, 20, 177, 71, 188]]"
2008_003873.jpg,Private,"[['person', 1.0, 77, 108, 332, 375], ['person', 1.0, 215, 76, 497, 375], ['person', 1.0, 456, 60, 500, 259], ['person', 1.0, 371, 117, 433, 188], ['person', 1.0, 1, 154, 92, 375], ['person', 1.0, 54, 167, 114, 276], ['person', 1.0, 106, 166, 152, 249]]"
2008_003874.jpg,Private,"[['person', 1.0, 4, 40, 157, 336], ['person', 1.0, 168, 15, 344, 323]]"
2008_003881.jpg,Private,"[['person', 1.0, 183, 160, 295, 342], ['person', 1.0, 261, 92, 376, 375], ['person', 1.0, 155, 91, 279, 375], ['chair', 1.0, 366, 226, 473, 369], ['diningtable', 1.0, 333, 213, 485, 366], ['chair', 1.0, 423, 198, 482, 285]]"
2008_003884.jpg,Private,"[['person', 1.0, 52, 146, 246, 480]]"
2008_003885.jpg,Private,"[['tvmonitor', 1.0, 129, 47, 444, 308]]"
2008_003886.jpg,Public,"[['boat', 1.0, 90, 114, 459, 219]]"
2008_003904.jpg,Private,"[['diningtable', 1.0, 1, 302, 375, 500], ['chair', 1.0, 8, 268, 125, 315], ['chair', 1.0, 132, 265, 255, 324], ['bottle', 1.0, 144, 164, 154, 177], ['bottle', 1.0, 155, 164, 166, 186]]"
2008_003905.jpg,Public,"[['aeroplane', 1.0, 7, 41, 491, 261]]"
2008_003915.jpg,Public,"[['person', 1.0, 295, 47, 480, 360], ['person', 1.0, 1, 46, 480, 360], ['person', 1.0, 1, 62, 193, 360]]"
2008_003926.jpg,Private,"[['aeroplane', 1.0, 1, 51, 489, 224]]"
2008_003933.jpg,Private,"[['person', 1.0, 126, 66, 312, 326]]"
2008_003941.jpg,Private,"[['car', 1.0, 17, 331, 48, 355]]"
2008_003943.jpg,Private,"[['car', 1.0, 69, 110, 402, 223], ['person', 1.0, 223, 128, 266, 157], ['car', 1.0, 415, 1, 500, 16], ['car', 1.0, 312, 1, 398, 12]]"
2008_003944.jpg,Public,"[['dog', 1.0, 29, 24, 334, 303], ['dog', 1.0, 177, 42, 473, 297]]"
2008_003948.jpg,Public,"[['tvmonitor', 1.0, 48, 149, 279, 310], ['tvmonitor', 1.0, 269, 125, 465, 275]]"
2008_003951.jpg,Private,"[['person', 1.0, 98, 201, 147, 327], ['person', 1.0, 142, 205, 197, 338], ['boat', 1.0, 320, 92, 391, 122]]"
2008_003965.jpg,Public,"[['person', 1.0, 124, 64, 474, 375], ['person', 1.0, 1, 14, 153, 282], ['person', 1.0, 354, 59, 456, 217], ['person', 1.0, 73, 73, 200, 324]]"
2008_003971.jpg,Private,"[['person', 1.0, 154, 54, 332, 333], ['person', 1.0, 390, 102, 500, 333]]"
2008_003988.jpg,Private,"[['boat', 1.0, 106, 146, 160, 167], ['boat', 1.0, 320, 288, 379, 364], ['boat', 1.0, 1, 173, 48, 189]]"
2008_003989.jpg,Public,"[['boat', 1.0, 136, 109, 381, 271]]"
2008_004003.jpg,Private,"[['person', 1.0, 229, 80, 285, 239], ['pottedplant', 1.0, 158, 111, 175, 137], ['pottedplant', 1.0, 135, 114, 151, 136], ['pottedplant', 1.0, 144, 177, 223, 252], ['chair', 1.0, 377, 219, 467, 331], ['pottedplant', 1.0, 321, 143, 416, 289], ['pottedplant', 1.0, 27, 119, 138, 252], ['pottedplant', 1.0, 15, 170, 115, 272], ['pottedplant', 1.0, 44, 217, 125, 308], ['pottedplant', 1.0, 1, 201, 116, 323], ['pottedplant', 1.0, 1, 281, 87, 333]]"
2008_004006.jpg,Private,"[['cat', 1.0, 1, 1, 500, 375], ['tvmonitor', 1.0, 1, 1, 451, 145]]"
2008_004007.jpg,Public,"[['sheep', 1.0, 1, 18, 371, 375]]"
2008_004015.jpg,Private,"[['dog', 1.0, 16, 77, 261, 402], ['dog', 1.0, 132, 11, 485, 464]]"
2008_004020.jpg,Private,"[['car', 1.0, 9, 1, 500, 343], ['person', 1.0, 461, 1, 500, 94], ['person', 1.0, 388, 1, 432, 75], ['person', 1.0, 351, 1, 382, 36]]"
2008_004027.jpg,Public,"[['bird', 1.0, 200, 158, 352, 202]]"
2008_004045.jpg,Private,"[['person', 1.0, 1, 83, 298, 500]]"
2008_004046.jpg,Public,"[['car', 1.0, 254, 86, 384, 140], ['car', 1.0, 417, 55, 479, 91], ['person', 1.0, 327, 246, 376, 375]]"
2008_004048.jpg,Public,"[['cat', 1.0, 138, 124, 318, 276]]"
2008_004054.jpg,Private,"[['person', 1.0, 288, 9, 358, 241], ['person', 1.0, 119, 157, 261, 371], ['person', 1.0, 96, 251, 222, 375], ['person', 1.0, 195, 237, 360, 375], ['person', 1.0, 236, 211, 451, 286], ['person', 1.0, 348, 253, 500, 375], ['sofa', 1.0, 428, 194, 500, 267], ['sofa', 1.0, 1, 227, 128, 375], ['sofa', 1.0, 219, 224, 412, 331], ['chair', 1.0, 472, 196, 500, 281]]"
2008_004058.jpg,Private,"[['dog', 1.0, 1, 205, 372, 500]]"
2008_004064.jpg,Private,"[['person', 1.0, 59, 28, 447, 375]]"
2008_004069.jpg,Private,"[['car', 1.0, 85, 56, 452, 305]]"
2008_004071.jpg,Public,"[['person', 1.0, 48, 125, 129, 238], ['chair', 1.0, 32, 156, 160, 375]]"
2008_004075.jpg,Private,"[['bird', 1.0, 201, 1, 500, 283]]"
2008_004076.jpg,Public,"[['person', 1.0, 206, 84, 370, 295]]"
2008_004088.jpg,Public,"[['bus', 1.0, 154, 27, 438, 500], ['person', 1.0, 54, 218, 95, 474], ['person', 1.0, 103, 242, 157, 476], ['person', 1.0, 157, 208, 186, 410]]"
2008_004090.jpg,Private,"[['person', 1.0, 103, 60, 466, 375], ['bottle', 1.0, 195, 235, 268, 375]]"
2008_004093.jpg,Private,"[['tvmonitor', 1.0, 73, 113, 349, 324]]"
2008_004103.jpg,Private,"[['bird', 1.0, 347, 77, 405, 205], ['bird', 1.0, 53, 275, 89, 326], ['bird', 1.0, 148, 292, 318, 338], ['bird', 1.0, 223, 285, 319, 331], ['bird', 1.0, 157, 270, 171, 294]]"
2008_004119.jpg,Private,"[['cat', 1.0, 50, 36, 499, 315]]"
2008_004121.jpg,Private,"[['dog', 1.0, 7, 56, 459, 286]]"
2008_004124.jpg,Private,"[['chair', 1.0, 104, 100, 436, 375], ['boat', 1.0, 80, 1, 466, 250]]"
2008_004126.jpg,Public,"[['bottle', 1.0, 341, 241, 419, 367], ['person', 1.0, 22, 96, 480, 367], ['person', 1.0, 22, 153, 101, 294]]"
2008_004127.jpg,Private,"[['car', 1.0, 22, 12, 472, 358], ['car', 1.0, 272, 27, 500, 241], ['car', 1.0, 313, 8, 397, 39]]"
2008_004135.jpg,Private,"[['person', 1.0, 3, 17, 492, 410]]"
2008_004140.jpg,Private,"[['person', 1.0, 1, 88, 242, 500], ['person', 1.0, 115, 77, 252, 414], ['diningtable', 1.0, 129, 333, 375, 500], ['diningtable', 1.0, 230, 214, 375, 336]]"
